0	0	34.49781182	2.139792691
100	0.001389	84.74960685	5.25675629
200	0.002778	112.2885646	6.964912761
300	0.004167	109.73495	6.806519937
400	0.005556	77.77338715	4.824042934
500	0.006945	24.96868206	1.548730211
600	0.008334	-34.5273322	-2.141623749
700	0.009723	-84.770544	-5.258054957
800	0.011112	-112.296278	-6.9653912
900	0.012501	-109.727498	-6.806057712
1000	0.01389	-77.7528857	-4.822771293
1100	0.015279	-24.9415387	-1.547046592
1200	0.016668	34.55400509	2.143278186
1300	0.018057	84.78937697	5.259223108
1400	0.019446	112.3016342	6.965723428
1500	0.020835	109.7182702	6.80548534
1600	0.022224	77.73116508	4.82142403
1700	0.023613	24.91274047	1.545260327
1800	0.025002	-34.5820181	-2.145015746
1900	0.026391	-84.8092587	-5.26045631
2000	0.02778	-112.308365	-6.966140919
2100	0.029169	-109.709837	-6.804962255
2200	0.030558	-77.7101243	-4.820118935
2300	0.031947	-24.8847772	-1.543525851
2400	0.033336	34.60944335	2.14671685
2500	0.034725	84.82855919	5.26165346
2600	0.036114	112.3144057	6.966515605
2700	0.037503	109.7009958	6.804413863
2800	0.038892	77.6886114	4.818784556
2900	0.040281	24.85643584	1.541767924
3000	0.04167	-34.6370335	-2.148428181
3100	0.043059	-84.8481972	-5.262871545
3200	0.044448	-112.320718	-6.966907137
3300	0.045837	-109.692377	-6.803879265
3400	0.047226	-77.667395	-4.817468569
3500	0.048615	-24.8282526	-1.540019805
3600	0.050004	34.66459938	2.150138008
3700	0.051393	84.8676909	5.264080679
3800	0.052782	112.3269505	6.96729372
3900	0.054171	109.6836016	6.803334954
4000	0.05556	77.64600852	4.816142031
4100	0.056949	24.80000842	1.538267906
4200	0.058338	-34.6921868	-2.15184917
4300	0.059727	-84.887174	-5.265289155
4400	0.061116	-112.333175	-6.967679807
4500	0.062505	-109.674909	-6.802795779
4600	0.063894	-77.6247085	-4.814820857
4700	0.065283	-24.771792	-1.536517729
4800	0.066672	34.71974572	2.153558565
4900	0.068061	234.3747701	14.53754292
5000	0.06945	378.3596879	23.46848255
5100	0.070839	414.6281159	25.71810109
5200	0.072228	333.5476237	20.68892865
5300	0.073617	165.1636252	10.24458942
5400	0.075006	-9.02420473	-0.55974354
5500	0.076395	-195.389272	-12.11939291
5600	0.077784	-310.127073	-19.23622424
5700	0.079173	-343.199171	-21.28758431
5800	0.080562	-267.0073	-16.56163793
5900	0.081951	-142.798914	-8.857375477
6000	0.08334	30.48483009	1.890879832
6100	0.084729	196.4452307	12.18489077
6200	0.086118	327.2524176	20.29845646
6300	0.087507	364.7047643	22.62150982
6400	0.088896	322.5655707	20.00774583
6500	0.090285	196.4537814	12.18542114
6600	0.091674	22.54555326	1.398431017
6700	0.093063	-168.602859	-10.45791447
6800	0.094452	-300.637259	-18.6476004
6900	0.095841	-356.707845	-22.12548562
7000	0.09723	-307.298402	-19.06077052
7100	0.098619	-177.672665	-11.02048651
7200	0.100008	18.88716991	1.1715128
7300	0.101397	205.7827717	12.76406959
7400	0.102786	340.0539885	21.09249835
7500	0.104175	383.1871455	23.76791483
7600	0.105564	333.8585114	20.70821205
