6200	0.086118	327.0601136	20.46605524
6300	0.087507	364.2008522	22.79016746
6400	0.088896	322.2821538	20.16707048
6500	0.090285	195.4427302	12.22998937
6600	0.091674	22.64883404	1.417269393
6700	0.093063	-167.761495	-10.49781334
6800	0.094452	-300.055754	-18.77623526
6900	0.095841	-356.477473	-22.30687066
7000	0.09723	-306.844713	-19.20105994
7100	0.098619	-177.091489	-11.08164538
7200	0.100008	18.34986101	1.148257624
7300	0.101397	205.4780975	12.85796072
7400	0.102786	340.0766588	21.28057624
7500	0.104175	383.6528656	24.00739318
7600	0.105564	333.2494841	20.85336018
7700	0.106953	190.2583332	11.90557147
7800	0.108342	-1.76067327	-0.110175576
7900	0.109731	-185.733428	-11.62242181
8000	0.11112	-310.265747	-19.41513395
8100	0.112509	-358.183139	-22.41360411
8200	0.113898	-306.550859	-19.18267179
8300	0.115287	-167.395353	-10.4749017
8400	0.116676	20.80902219	1.302141655
8500	0.118065	198.618089	12.42869005
8600	0.119454	327.1850841	20.47387537
8700	0.120843	379.5194828	23.74874335
8800	0.122232	327.7898574	20.51171956
8900	0.123621	187.5884805	11.73850324
9000	0.12501	0.380567403	0.023814318
9100	0.126399	-180.506202	-11.29532385
9200	0.127788	-316.261619	-19.79033057
9300	0.129177	-367.25496	-22.98128076
9400	0.130566	-312.799295	-19.5736728
9500	0.131955	-170.082372	-10.64304412
9600	0.133344	14.67751018	0.918457255
9700	0.134733	200.1644657	12.52545585
9800	0.136122	333.492598	20.86857323
9900	0.137511	380.6841809	23.82162529
10000	0.1389	321.4618627	20.11574009
10100	0.140289	182.7224919	11.43401001
10200	0.141678	-3.45120587	-0.215962042
10300	0.143067	-186.956741	-11.69897162
10400	0.144456	-320.560737	-20.05935141
10500	0.145845	-363.417989	-22.74117915
10600	0.147234	-309.709572	-19.38033085
10700	0.148623	-172.101241	-10.76937651
10800	0.150012	11.61115743	0.726577713
10900	0.151401	197.5555498	12.36220079
11000	0.15279	328.859679	20.57866452
11100	0.154179	375.0122489	23.46669949
11200	0.155568	321.5765669	20.1229178
11300	0.156957	185.4085345	11.60209133
11400	0.158346	-2.81884427	-0.176391495
11500	0.159735	-188.702036	-11.80818489
11600	0.161124	-322.295372	-20.16789762
11700	0.162513	-367.397673	-22.99021115
11800	0.163902	-314.874028	-19.70350092
11900	0.165291	-175.547863	-10.98505171
12000	0.16668	12.88756432	0.806449922
12100	0.168069	198.9752109	12.45103725
12200	0.169458	330.0113489	20.65073121
12300	0.170847	374.7534737	23.45050642
12400	0.172236	320.5613871	20.05939209
12500	0.173625	181.0905413	11.33188936
12600	0.175014	-7.23131111	-0.452505232
12700	0.176403	-191.145121	-11.96106294
12800	0.177792	-321.887963	-20.14240367
12900	0.179181	-367.270747	-22.98226865
13000	0.18057	-313.949159	-19.64562648
13100	0.181959	-174.905917	-10.94488141
13200	0.183348	12.14838613	0.76019524
13300	0.184737	195.3217446	12.22241859
13400	0.186126	327.3103557	20.48171434
13500	0.187515	373.7371728	23.38691055
13600	0.188904	320.2954371	20.04275005
13700	0.190293	180.4757177	11.29341627
13800	0.191682	-6.23126005	-0.389926216
13900	0.193071	-190.6419	-11.92957348
14000	0.19446	-323.729347	-20.25762978
14100	0.195849	-370.304926	-23.17213489
14200	0.197238	-315.315132	-19.73110337
14300	0.198627	-175.624713	-10.98986066
14399	0.20000211	9.421499708	0.589558083
