0.001113651	0.001113651	0.001113651	0.0081909	0.0081909	0.0081909	0.007077344	0.007077344	0.007077344
0.002020325	0.002020325	0.002020325	0.016231222	0.016231222	0.016231222	0.01421105	0.01421105	0.01421105
0.002071536	0.002071536	0.002071536	0.016685147	0.016685147	0.016685147	0.014613752	0.014613752	0.014613752
0.001963558	0.001963558	0.001963558	0.016571512	0.016571512	0.016571512	0.014608117	0.014608117	0.014608117
0.002085199	0.002085199	0.002085199	0.018150421	0.018150421	0.018150421	0.016065423	0.016065423	0.016065423
0.001855869	0.001855869	0.001855869	0.016439382	0.016439382	0.016439382	0.014583718	0.014583718	0.014583718
0.001615093	0.001615093	0.001615093	0.01409226	0.01409226	0.01409226	0.01252607	0.01252607	0.01252607
0.001433071	0.001433071	0.001433071	0.012334392	0.012334392	0.012334392	0.010983874	0.010983874	0.010983874
0.001290044	0.001290044	0.001290044	0.010969327	0.010969327	0.010969327	0.009785103	0.009785103	0.009785103
0.001174176	0.001174176	0.001174176	0.009879178	0.009879178	0.009879178	0.008826542	0.008826542	0.008826542
0.001077942	0.001077942	0.001077942	0.008988907	0.008988907	0.008988907	0.008042497	0.008042497	0.008042497
0.000996341	0.000996341	0.000996341	0.008248477	0.008248477	0.008248477	0.00738918	0.00738918	0.00738918
0.000925925	0.000925925	0.000925925	0.007623232	0.007623232	0.007623232	0.006836267	0.006836267	0.006836267
0.000864244	0.000864244	0.000864244	0.00708841	0.00708841	0.00708841	0.006362103	0.006362103	0.006362103
0.00080951	0.00080951	0.00080951	0.006625835	0.006625835	0.006625835	0.005950818	0.005950818	0.005950818
0.000760397	0.000760397	0.000760397	0.006221871	0.006221871	0.006221871	0.005590513	0.005590513	0.005590513
0.000715895	0.000715895	0.000715895	0.005866082	0.005866082	0.005866082	0.005272085	0.005272085	0.005272085
0.000677024	0.000677024	0.000677024	0.005550348	0.005550348	0.005550348	0.004988466	0.004988466	0.004988466
0.000643281	0.000643281	0.000643281	0.005268251	0.005268251	0.005268251	0.004734068	0.004734068	0.004734068
0.000613858	0.000613858	0.000613858	0.005014656	0.005014656	0.005014656	0.004504428	0.004504428	0.004504428
0.000588137	0.000588137	0.000588137	0.0047854	0.0047854	0.0047854	0.00429595	0.00429595	0.00429595
0.00056561	0.00056561	0.00056561	0.004577076	0.004577076	0.004577076	0.004105702	0.004105702	0.004105702
0.000545798	0.000545798	0.000545798	0.004386868	0.004386868	0.004386868	0.003931251	0.003931251	0.003931251
